Time,JointType,X,Y,Z
37024,ElbowRight,0.2253023,0.3451493,3.056646
37024,WristRight,0.2383382,0.4544654,2.827468
37024,HandRight,0.2241055,0.5059438,2.766659
37024,HipLeft,-0.1861998,0.08914252,3.023339
37024,KneeLeft,-0.2126027,-0.3892221,2.959111
37024,AnkleLeft,-0.182222,-0.7842363,2.983804
37024,FootLeft,-0.2019976,-0.8705249,2.932472
37024,HipRight,-0.01995074,0.09070602,3.04257
37024,KneeRight,0.01609665,-0.395201,2.969761
37024,AnkleRight,0.03640188,-0.7784764,2.969158
37024,FootRight,0.06605522,-0.8653215,2.909423
37375,HipCenter,-0.1063084,0.1722197,3.056808
37375,Spine,-0.1132297,0.2372697,3.131251
37375,ShoulderCenter,-0.1245577,0.6643963,3.188356
37375,Head,-0.1137047,0.8645195,3.225672
37375,ShoulderLeft,-0.3147712,0.5055593,3.114669
37375,ElbowLeft,-0.5292782,0.4483659,3.003935
37375,WristLeft,-0.4775906,0.6210453,2.81556
37375,HandLeft,-0.4554031,0.686776,2.790246
37375,ShoulderRight,0.06157531,0.5045078,3.141216
37375,ElbowRight,0.2438412,0.3767698,3.052891
37375,WristRight,0.310319,0.5458222,2.843984
37375,HandRight,0.3200077,0.6094776,2.807822
37375,HipLeft,-0.1891246,0.09036798,3.021825
37375,KneeLeft,-0.212825,-0.3901561,2.959073
37375,AnkleLeft,-0.182391,-0.7843127,2.983789
37375,FootLeft,-0.2005069,-0.8712459,2.934711
37375,HipRight,-0.01956217,0.09137326,3.042081
37375,KneeRight,0.01592162,-0.3959714,2.970015
37375,AnkleRight,0.03677493,-0.777409,2.97082
37375,FootRight,0.0661068,-0.865031,2.908685
37695,HipCenter,-0.1076227,0.1750524,3.055883
37695,Spine,-0.1141563,0.2399981,3.130163
37695,ShoulderCenter,-0.1234398,0.6662707,3.186161
37695,Head,-0.1115202,0.8675316,3.22284
37695,ShoulderLeft,-0.3157426,0.5070899,3.114316
37695,ElbowLeft,-0.5474252,0.4654711,3.026089
37695,WristLeft,-0.5198582,0.6797142,2.867503
37695,HandLeft,-0.52231,0.7650692,2.857582
37695,ShoulderRight,0.06316337,0.5060107,3.1413
37695,ElbowRight,0.2610413,0.4004588,3.067017
37695,WristRight,0.3522362,0.5794109,2.908119
37695,HandRight,0.3909476,0.6612261,2.888788
37695,HipLeft,-0.1923228,0.09260613,3.021038
37695,KneeLeft,-0.214001,-0.3895651,2.958624
37695,AnkleLeft,-0.1824483,-0.7842565,2.983728
37695,FootLeft,-0.2009381,-0.8709908,2.93411
37695,HipRight,-0.01954792,0.09279644,3.04139
37695,KneeRight,0.01508534,-0.3971975,2.970841
37695,AnkleRight,0.03674601,-0.777547,2.971048
37695,FootRight,0.06603932,-0.8651366,2.908756
38015,HipCenter,-0.1090867,0.1784286,3.054662
38015,Spine,-0.115758,0.2431049,3.128764
38015,ShoulderCenter,-0.1240193,0.6677558,3.184439
38015,Head,-0.1101147,0.8687297,3.221815
38015,ShoulderLeft,-0.3171034,0.510717,3.113328
38015,ElbowLeft,-0.5577623,0.4715759,3.035588
38015,WristLeft,-0.5627435,0.7046373,2.905126
38015,HandLeft,-0.5714631,0.7896258,2.911183
38015,ShoulderRight,0.06694037,0.5078391,3.141992
38015,ElbowRight,0.2645987,0.404373,3.072788
38015,WristRight,0.3818259,0.5968327,2.966142
38015,HandRight,0.409997,0.6772481,2.964428
38015,HipLeft,-0.1950265,0.09502091,3.019818
38015,KneeLeft,-0.2150771,-0.3880412,2.958216
38015,AnkleLeft,-0.1823547,-0.7842803,2.983805
38015,FootLeft,-0.2008756,-0.8702941,2.933213
38015,HipRight,-0.01943558,0.09437393,3.040319
38015,KneeRight,0.01489151,-0.3979783,2.970893
38015,AnkleRight,0.03692271,-0.7774171,2.970689
38015,FootRight,0.06623144,-0.8655379,2.909155
38376,HipCenter,-0.1108779,0.1814282,3.05278
38376,Spine,-0.1174864,0.2456041,3.126691
38376,ShoulderCenter,-0.1255506,0.6675174,3.180681
38376,Head,-0.1098017,0.8700557,3.216293
38376,ShoulderLeft,-0.3182302,0.51331,3.113348
38376,ElbowLeft,-0.5626066,0.4724093,3.047831
38376,WristLeft,-0.5855524,0.7304708,2.951919
38376,HandLeft,-0.5832046,0.8163011,2.958132
38376,ShoulderRight,0.06743239,0.5080518,3.141689
38376,ElbowRight,0.2762328,0.3925258,3.080694
38376,WristRight,0.3970683,0.6021733,3.007142
38376,HandRight,0.4260559,0.6886997,3.012169
38376,HipLeft,-0.1972387,0.09782998,3.01703
38376,KneeLeft,-0.2164642,-0.3872141,2.957601
38376,AnkleLeft,-0.182378,-0.7838351,2.983532
38376,FootLeft,-0.2009227,-0.8696174,2.932291
38376,HipRight,-0.02026407,0.09599512,3.039346
38376,KneeRight,0.01411928,-0.399006,2.971231
38376,AnkleRight,0.03688546,-0.77715,2.970363
38376,FootRight,0.06635488,-0.8653536,2.908756
38696,HipCenter,-0.1114205,0.181691,3.051381
38696,Spine,-0.1177518,0.2458358,3.125498
38696,ShoulderCenter,-0.1243099,0.6678619,3.180013
38696,Head,-0.1087502,0.8710635,3.215224
38696,ShoulderLeft,-0.3187615,0.5134845,3.112816
38696,ElbowLeft,-0.5775913,0.4790351,3.053955
38696,WristLeft,-0.5860744,0.7279183,2.954864
38696,HandLeft,-0.5870378,0.8174177,2.962935
38696,ShoulderRight,0.06773879,0.5082922,3.141422
38696,ElbowRight,0.2798197,0.3920581,3.081525
38696,WristRight,0.3967276,0.6009812,3.012789
38696,HandRight,0.4296159,0.6923098,3.024584
38696,HipLeft,-0.1984453,0.0978518,3.015974
38696,KneeLeft,-0.2169394,-0.3887172,2.95746
38696,AnkleLeft,-0.1822451,-0.7849371,2.982556
38696,FootLeft,-0.2008844,-0.8697042,2.929333
38696,HipRight,-0.02084087,0.09652551,3.036124
38696,KneeRight,0.01343811,-0.3993766,2.971133
38696,AnkleRight,0.03690967,-0.7773566,2.969948
38696,FootRight,0.06641311,-0.8654028,2.908739
39136,HipCenter,-0.111792,0.1822976,3.050447
39136,Spine,-0.1182921,0.2464312,3.1245
39136,ShoulderCenter,-0.1255263,0.6681659,3.179101
39136,Head,-0.109193,0.8704615,3.213633
39136,ShoulderLeft,-0.3193064,0.5135213,3.112595
39136,ElbowLeft,-0.5780824,0.4782803,3.051903
39136,WristLeft,-0.5855619,0.7251017,2.955638
39136,HandLeft,-0.5876818,0.8160572,2.965801
39136,ShoulderRight,0.06768563,0.5086709,3.141392
39136,ElbowRight,0.2739486,0.3985057,3.082476
39136,WristRight,0.3944323,0.6015757,3.012663
39136,HandRight,0.4239775,0.6923721,3.04211
39136,HipLeft,-0.1987853,0.09837116,3.014076
39136,KneeLeft,-0.2183912,-0.3882371,2.95542
39136,AnkleLeft,-0.182302,-0.7850283,2.982763
39136,FootLeft,-0.2007384,-0.8697271,2.929827
39136,HipRight,-0.02090258,0.09695546,3.035799
39136,KneeRight,0.01331683,-0.3993691,2.970965
39136,AnkleRight,0.03732824,-0.7770543,2.969315
39136,FootRight,0.06666713,-0.8657982,2.908389
39376,HipCenter,-0.1122774,0.1823491,3.049885
39376,Spine,-0.1187535,0.2464962,3.124045
39376,ShoulderCenter,-0.1258214,0.6684765,3.179192
39376,Head,-0.1089157,0.8714249,3.213596
39376,ShoulderLeft,-0.3197797,0.5140653,3.11282
39376,ElbowLeft,-0.5646563,0.4525542,3.05099
39376,WristLeft,-0.5700935,0.7050315,2.945876
39376,HandLeft,-0.5740503,0.7869109,2.958537
39376,ShoulderRight,0.06756648,0.5086416,3.14156
39376,ElbowRight,0.2692468,0.3982914,3.081934
39376,WristRight,0.3748302,0.5973346,2.990514
39376,HandRight,0.4075173,0.6894951,3.011077
39376,HipLeft,-0.1993805,0.09846873,3.013496
39376,KneeLeft,-0.2194939,-0.3892024,2.955169
39376,AnkleLeft,-0.1829083,-0.7858666,2.982264
39376,FootLeft,-0.2001292,-0.870137,2.927817
39376,HipRight,-0.02124665,0.09707584,3.035142
39376,KneeRight,0.0107951,-0.4022731,2.969206
39376,AnkleRight,0.03729948,-0.7769338,2.969121
39376,FootRight,0.06663656,-0.8658149,2.908385
39696,HipCenter,-0.1120129,0.1810341,3.048462
39696,Spine,-0.1185404,0.2454209,3.1231
39696,ShoulderCenter,-0.1254422,0.6682808,3.179631
39696,Head,-0.1093162,0.8708212,3.212992
39696,ShoulderLeft,-0.3209606,0.5112147,3.112236
39696,ElbowLeft,-0.5472848,0.4440295,3.039725
39696,WristLeft,-0.5349781,0.6534581,2.897791
39696,HandLeft,-0.5479643,0.7212003,2.902938
39696,ShoulderRight,0.06723201,0.508571,3.142151
39696,ElbowRight,0.2562944,0.3860543,3.074489
39696,WristRight,0.3326228,0.5791553,2.936471
39696,HandRight,0.3770012,0.6680308,2.947269
39696,HipLeft,-0.1995639,0.09611011,3.009733
39696,KneeLeft,-0.2217378,-0.3863416,2.951388
39696,AnkleLeft,-0.1829682,-0.7858295,2.982173
39696,FootLeft,-0.1990544,-0.8706378,2.929966
39696,HipRight,-0.020737,0.0962494,3.034458
39696,KneeRight,0.009275559,-0.4025545,2.96701
39696,AnkleRight,0.03735099,-0.7768613,2.969485
39696,FootRight,0.06659999,-0.8658516,2.90843
40017,HipCenter,-0.1122607,0.1795217,3.047327
40017,Spine,-0.1191081,0.2439493,3.122291
40017,ShoulderCenter,-0.1265005,0.6674705,3.180853
40017,Head,-0.1108944,0.8699512,3.214479
40017,ShoulderLeft,-0.3215774,0.5089408,3.111988
40017,ElbowLeft,-0.5264221,0.4231166,3.020367
40017,WristLeft,-0.5046556,0.5894998,2.863056
40017,HandLeft,-0.5117413,0.6713828,2.851596
40017,ShoulderRight,0.06601128,0.507108,3.143594
40017,ElbowRight,0.236303,0.3719442,3.044622
40017,WristRight,0.2794835,0.5448949,2.867268
40017,HandRight,0.2713358,0.6146873,2.844526
40017,HipLeft,-0.1997615,0.09450172,3.007661
40017,KneeLeft,-0.2225236,-0.3864874,2.950283
40017,AnkleLeft,-0.1836906,-0.7873467,2.982647
40017,FootLeft,-0.1998087,-0.8706891,2.930169
40017,HipRight,-0.02064662,0.09541585,3.033884
40017,KneeRight,0.007764014,-0.4034175,2.964626
40017,AnkleRight,0.03841602,-0.7787487,2.965836
40017,FootRight,0.06585514,-0.8669693,2.909241
40377,HipCenter,-0.1146775,0.1777494,3.045368
40377,Spine,-0.1214548,0.2418458,3.121113
40377,ShoulderCenter,-0.1303774,0.6673894,3.186629
40377,Head,-0.1117745,0.8680818,3.218182
40377,ShoulderLeft,-0.3221635,0.5093932,3.113972
40377,ElbowLeft,-0.5119488,0.3614525,3.03447
40377,WristLeft,-0.4552155,0.5147448,2.805189
40377,HandLeft,-0.4463485,0.5830802,2.778625
40377,ShoulderRight,0.06372765,0.5031669,3.145175
40377,ElbowRight,0.2070907,0.3449388,3.040746
40377,WristRight,0.2251449,0.4907448,2.833445
40377,HandRight,0.2207866,0.5420683,2.79629
40377,HipLeft,-0.2017806,0.09372043,3.003635
40377,KneeLeft,-0.2229235,-0.3868673,2.94628
40377,AnkleLeft,-0.1838537,-0.7870637,2.982382
40377,FootLeft,-0.1996189,-0.870374,2.930044
40377,HipRight,-0.02348999,0.09342563,3.032257
40377,KneeRight,0.006647856,-0.4043669,2.96004
40377,AnkleRight,0.03796488,-0.7792895,2.964816
40377,FootRight,0.06580906,-0.8672588,2.909684
40687,HipCenter,-0.1160029,0.1752615,3.043764
40687,Spine,-0.1226896,0.2392876,3.120129
40687,ShoulderCenter,-0.1325005,0.6662526,3.189428
40687,Head,-0.1109778,0.8677676,3.221385
40687,ShoulderLeft,-0.3215354,0.5066423,3.116358
40687,ElbowLeft,-0.5007449,0.3509834,3.030734
40687,WristLeft,-0.4239281,0.4479128,2.779743
40687,HandLeft,-0.3968824,0.4890358,2.724684
40687,ShoulderRight,0.05521553,0.503801,3.146383
40687,ElbowRight,0.1983307,0.3270968,3.032927
40687,WristRight,0.1247831,0.437224,2.761824
40687,HandRight,0.1197152,0.4969041,2.718619
40687,HipLeft,-0.2017765,0.09328021,3.003153
40687,KneeLeft,-0.2255661,-0.3874889,2.940189
40687,AnkleLeft,-0.1838824,-0.7870627,2.982388
40687,FootLeft,-0.1997243,-0.870298,2.930809
40687,HipRight,-0.02566058,0.09264427,3.030239
40687,KneeRight,0.006027482,-0.4021001,2.952481
40687,AnkleRight,0.03820947,-0.7806497,2.96375
40687,FootRight,0.0657361,-0.8674241,2.90983
41057,HipCenter,-0.117721,0.1733674,3.042994
41057,Spine,-0.1246793,0.2374652,3.119733
41057,ShoulderCenter,-0.1334787,0.6660333,3.191521
41057,Head,-0.1135075,0.8699205,3.230046
41057,ShoulderLeft,-0.3182681,0.5084613,3.118111
41057,ElbowLeft,-0.4872735,0.3237424,2.994939
41057,WristLeft,-0.4046679,0.4008323,2.79459
41057,HandLeft,-0.3771327,0.4265289,2.733049
41057,ShoulderRight,0.04897626,0.5098476,3.151336
41057,ElbowRight,0.2021648,0.3090624,3.033701
41057,WristRight,0.08943623,0.3607493,2.845258
41057,HandRight,0.04416182,0.3756118,2.757435
41057,HipLeft,-0.202041,0.09320529,3.002685
41057,KneeLeft,-0.22719,-0.3878734,2.93723
41057,AnkleLeft,-0.1835732,-0.7875092,2.981495
41057,FootLeft,-0.1996641,-0.8701448,2.930814
41057,HipRight,-0.02901835,0.09184086,3.02991
41057,KneeRight,0.004784927,-0.4018722,2.945874
41057,AnkleRight,0.03786431,-0.7822179,2.959799
41057,FootRight,0.06599759,-0.8668403,2.908714
41378,HipCenter,-0.1200831,0.1718094,3.042764
41378,Spine,-0.1270239,0.2356727,3.1198
41378,ShoulderCenter,-0.1354223,0.6651864,3.193871
41378,Head,-0.1173013,0.8693724,3.234005
41378,ShoulderLeft,-0.3182578,0.5086667,3.119042
41378,ElbowLeft,-0.4757455,0.3116913,3.002992
41378,WristLeft,-0.3722952,0.3849899,2.781257
41378,HandLeft,-0.3306083,0.3304371,2.79956
41378,ShoulderRight,0.04617272,0.5084177,3.150894
41378,ElbowRight,0.1899577,0.3090792,3.04411
41378,WristRight,0.06658392,0.3099748,2.855211
41378,HandRight,-0.01232089,0.3204007,2.776581
41378,HipLeft,-0.2028082,0.09303666,3.002752
41378,KneeLeft,-0.2289822,-0.386905,2.933128
41378,AnkleLeft,-0.184592,-0.7865822,2.979531
41378,FootLeft,-0.1998377,-0.8697349,2.930435
41378,HipRight,-0.03304528,0.09104872,3.029094
41378,KneeRight,0.002589013,-0.4003688,2.932143
41378,AnkleRight,0.03846861,-0.7868345,2.952143
41378,FootRight,0.06641497,-0.8667402,2.907971
41688,HipCenter,-0.1251009,0.1721138,3.042194
41688,Spine,-0.1319106,0.2349564,3.119586
41688,ShoulderCenter,-0.1430144,0.6625569,3.197263
41688,Head,-0.1211859,0.866393,3.235918
41688,ShoulderLeft,-0.3201745,0.5098785,3.124358
41688,ElbowLeft,-0.4644939,0.3054265,3.012665
41688,WristLeft,-0.3094133,0.3052691,2.851469
41688,HandLeft,-0.2686394,0.2478147,2.873626
41688,ShoulderRight,0.04273751,0.5065128,3.150869
41688,ElbowRight,0.1796412,0.3083615,3.050935
41688,WristRight,0.005053803,0.3015575,2.851722
41688,HandRight,-0.0475702,0.2992849,2.807535
41688,HipLeft,-0.2050153,0.09417272,3.002904
41688,KneeLeft,-0.2314906,-0.3872196,2.929785
41688,AnkleLeft,-0.1849456,-0.7870379,2.979223
41688,FootLeft,-0.2009893,-0.8702605,2.930124
41688,HipRight,-0.04187005,0.0927527,3.0265
41688,KneeRight,-0.000346178,-0.4019957,2.912624
41688,AnkleRight,0.03930637,-0.7865223,2.946141
41688,FootRight,0.06686483,-0.8654934,2.905207
42048,HipCenter,-0.1370367,0.1738339,3.043072
42048,Spine,-0.1425033,0.2353924,3.120665
42048,ShoulderCenter,-0.1495245,0.6598394,3.199197
42048,Head,-0.1318196,0.8683625,3.243281
42048,ShoulderLeft,-0.3274421,0.5079913,3.130113
42048,ElbowLeft,-0.4543432,0.3000908,3.02785
42048,WristLeft,-0.2614013,0.30698,2.859261
42048,HandLeft,-0.2206272,0.2495252,2.881418
42048,ShoulderRight,0.03275402,0.5039689,3.153205
42048,ElbowRight,0.1521352,0.29796,3.053273
42048,WristRight,-0.04589431,0.2800079,2.848192
42048,HandRight,-0.0309075,0.2930086,2.824757
42048,HipLeft,-0.2140895,0.0969625,3.005456
42048,KneeLeft,-0.2364131,-0.3872465,2.927459
42048,AnkleLeft,-0.1850139,-0.7874528,2.978093
42048,FootLeft,-0.2011102,-0.8704154,2.9299
42048,HipRight,-0.05796575,0.09613505,3.025131
42048,KneeRight,-0.005171395,-0.3927055,2.863688
42048,AnkleRight,0.04368427,-0.7870802,2.93344
42048,FootRight,0.07373219,-0.8565943,2.884941
42378,HipCenter,-0.1453176,0.1763239,3.045328
42378,Spine,-0.1511803,0.2369955,3.122612
42378,ShoulderCenter,-0.1620952,0.656436,3.199387
42378,Head,-0.1408989,0.8650389,3.244105
42378,ShoulderLeft,-0.335449,0.5071513,3.137351
42378,ElbowLeft,-0.4534259,0.298279,3.032236
42378,WristLeft,-0.2565267,0.3041357,2.865255
42378,HandLeft,-0.2157534,0.2466822,2.887412
42378,ShoulderRight,0.02872004,0.5028172,3.158674
42378,ElbowRight,0.1500747,0.296369,3.054494
42378,WristRight,0.02331799,0.2800789,2.86883
42378,HandRight,-0.02734756,0.2859009,2.829794
42378,HipLeft,-0.2208979,0.09881829,3.009001
42378,KneeLeft,-0.240799,-0.3860117,2.927217
42378,AnkleLeft,-0.1851343,-0.7872823,2.977402
42378,FootLeft,-0.2019072,-0.8709476,2.929455
42378,HipRight,-0.06503546,0.09837169,3.026042
42378,KneeRight,-0.009385539,-0.3743828,2.812472
42378,AnkleRight,0.04568176,-0.7591769,2.870477
42378,FootRight,0.07543448,-0.8384874,2.840285
42688,HipCenter,-0.1506992,0.1770433,3.04689
42688,Spine,-0.1568963,0.2370714,3.123916
42688,ShoulderCenter,-0.1684162,0.6532271,3.199475
42688,Head,-0.1458322,0.8598122,3.245856
42688,ShoulderLeft,-0.3422507,0.5082009,3.142235
42688,ElbowLeft,-0.4535624,0.2972554,3.033988
42688,WristLeft,-0.2508239,0.2991494,2.877031
42688,HandLeft,-0.2004401,0.3013364,2.851056
42688,ShoulderRight,0.02221685,0.5019483,3.163666
42688,ElbowRight,0.1456525,0.2939294,3.053607
42688,WristRight,-0.0320233,0.2583486,2.82136
42688,HandRight,-0.004259003,0.2551219,2.80716
42688,HipLeft,-0.2255159,0.09900971,3.010383
42688,KneeLeft,-0.2482859,-0.3862187,2.933725
42688,AnkleLeft,-0.1852295,-0.7873994,2.977273
42688,FootLeft,-0.2024192,-0.8713339,2.929043
42688,HipRight,-0.07063229,0.0996794,3.028038
42688,KneeRight,-0.01502029,-0.342647,2.775414
42688,AnkleRight,0.02772579,-0.7165115,2.816624
42688,FootRight,0.06031917,-0.7996786,2.75639
43049,HipCenter,-0.1547378,0.1773997,3.050016
43049,Spine,-0.1619283,0.2372513,3.126675
43049,ShoulderCenter,-0.1730452,0.6520439,3.200629
43049,Head,-0.1492537,0.8592684,3.247352
43049,ShoulderLeft,-0.345962,0.5087805,3.144468
43049,ElbowLeft,-0.4561413,0.297263,3.037825
43049,WristLeft,-0.2467316,0.2964495,2.883173
43049,HandLeft,-0.2017061,0.2992511,2.857876
43049,ShoulderRight,0.01569198,0.498385,3.169613
43049,ElbowRight,0.1443757,0.2889658,3.050959
43049,WristRight,0.05069815,0.2523693,2.799925
43049,HandRight,0.04609217,0.2522112,2.797087
43049,HipLeft,-0.2294163,0.0988219,3.011693
43049,KneeLeft,-0.252802,-0.3876234,2.940353
43049,AnkleLeft,-0.1853925,-0.7880358,2.977264
43049,FootLeft,-0.2024049,-0.8713956,2.929081
43049,HipRight,-0.07474709,0.1007409,3.034712
43049,KneeRight,-0.01870685,-0.302585,2.743229
43049,AnkleRight,0.008248739,-0.6710795,2.746284
43049,FootRight,0.03787546,-0.7521321,2.660518
43379,HipCenter,-0.1582428,0.1777706,3.053065
43379,Spine,-0.1662498,0.2380097,3.129201
43379,ShoulderCenter,-0.1771433,0.6530529,3.200717
43379,Head,-0.1570841,0.8592261,3.246015
43379,ShoulderLeft,-0.352693,0.5067073,3.144949
43379,ElbowLeft,-0.456577,0.2972831,3.038141
43379,WristLeft,-0.2341005,0.2896814,2.886707
43379,HandLeft,-0.2037292,0.2943934,2.863008
43379,ShoulderRight,0.01034727,0.5012723,3.176759
43379,ElbowRight,0.1422586,0.2841114,3.052607
43379,WristRight,0.08913829,0.2537963,2.815495
43379,HandRight,0.06557943,0.249634,2.80159
43379,HipLeft,-0.233442,0.09763961,3.014707
43379,KneeLeft,-0.2550043,-0.3877554,2.955174
43379,AnkleLeft,-0.1855446,-0.7887824,2.977009
43379,FootLeft,-0.2047088,-0.8726643,2.928054
43379,HipRight,-0.07748834,0.1017979,3.038548
43379,KneeRight,-0.02209492,-0.2547005,2.715255
43379,AnkleRight,-0.009400192,-0.6124783,2.649744
43379,FootRight,0.01085751,-0.6888005,2.557183
43699,HipCenter,-0.1610304,0.1802282,3.058394
43699,Spine,-0.1706078,0.2406956,3.133756
43699,ShoulderCenter,-0.1835719,0.6554126,3.202096
43699,Head,-0.1592807,0.860559,3.248622
43699,ShoulderLeft,-0.3572426,0.5067527,3.14472
43699,ElbowLeft,-0.459275,0.2981523,3.037955
43699,WristLeft,-0.2337959,0.2812221,2.88523
43699,HandLeft,-0.2165924,0.2841514,2.867969
43699,ShoulderRight,0.005548566,0.508001,3.185616
43699,ElbowRight,0.1428699,0.2815205,3.061847
43699,WristRight,0.09855193,0.2589854,2.822706
43699,HandRight,0.1126955,0.2538744,2.816093
43699,HipLeft,-0.2362511,0.09815174,3.018604
43699,KneeLeft,-0.2566319,-0.3891745,2.965111
43699,AnkleLeft,-0.1855487,-0.7901376,2.976814
43699,FootLeft,-0.2048345,-0.8723896,2.927907
43699,HipRight,-0.07853599,0.1056175,3.046521
43699,KneeRight,-0.02138002,-0.2002198,2.695158
43699,AnkleRight,-0.01122393,-0.5390514,2.561958
43699,FootRight,-0.003428884,-0.6130578,2.4657
44090,HipCenter,-0.1620638,0.1813879,3.063954
44090,Spine,-0.1722468,0.242304,3.138132
44090,ShoulderCenter,-0.184962,0.6561396,3.20234
44090,Head,-0.1612257,0.8578301,3.24639
44090,ShoulderLeft,-0.3584874,0.50688,3.144288
44090,ElbowLeft,-0.5015749,0.3123129,3.058119
44090,WristLeft,-0.255553,0.2766431,2.897621
44090,HandLeft,-0.2170143,0.2724789,2.866464
44090,ShoulderRight,0.004026269,0.5082596,3.18768
44090,ElbowRight,0.09692799,0.3180749,3.177101
44090,WristRight,0.1412576,0.2810205,2.879561
44090,HandRight,0.1441446,0.2607981,2.830238
44090,HipLeft,-0.2374011,0.09797204,3.021619
44090,KneeLeft,-0.2551923,-0.3946698,2.97497
44090,AnkleLeft,-0.1859861,-0.7902885,2.977468
44090,FootLeft,-0.2046584,-0.8720211,2.927755
44090,HipRight,-0.07839511,0.1082648,3.05861
44090,KneeRight,-0.02765949,-0.1504696,2.676086
44090,AnkleRight,-0.02493206,-0.47691,2.468233
44090,FootRight,-0.01439557,-0.4825867,2.363112
44400,HipCenter,-0.1631675,0.1827619,3.071556
44400,Spine,-0.1741037,0.2437984,3.14381
44400,ShoulderCenter,-0.1860183,0.6553832,3.202027
44400,Head,-0.1626884,0.8569834,3.244984
44400,ShoulderLeft,-0.3589917,0.5079486,3.144131
44400,ElbowLeft,-0.5027346,0.3112227,3.056008
44400,WristLeft,-0.2576824,0.2627346,2.897614
44400,HandLeft,-0.2221934,0.2596371,2.863689
44400,ShoulderRight,0.002412462,0.5082382,3.191232
44400,ElbowRight,0.09547696,0.3176243,3.175081
44400,WristRight,0.1532021,0.2883197,2.879062
44400,HandRight,0.1531741,0.2620679,2.835751
44400,HipLeft,-0.2391951,0.09743585,3.026661
44400,KneeLeft,-0.2530679,-0.3951066,2.977568
44400,AnkleLeft,-0.1863068,-0.7844046,2.978267
44400,FootLeft,-0.2045975,-0.8706522,2.92702
44400,HipRight,-0.07809575,0.1118963,3.07227
44400,KneeRight,-0.03246024,-0.1338721,2.652441
44400,AnkleRight,-0.02939864,-0.3948126,2.416252
44400,FootRight,-0.01807396,-0.394098,2.31106
44710,HipCenter,-0.1609225,0.1859115,3.078707
44710,Spine,-0.1728308,0.24715,3.149842
44710,ShoulderCenter,-0.1861491,0.6556586,3.201989
44710,Head,-0.1635352,0.8595286,3.246786
44710,ShoulderLeft,-0.3633783,0.5111659,3.144113
44710,ElbowLeft,-0.5105446,0.3136053,3.056141
44710,WristLeft,-0.2652021,0.2564393,2.901517
44710,HandLeft,-0.2241482,0.2480301,2.860498
44710,ShoulderRight,0.002585367,0.5073661,3.192442
44710,ElbowRight,0.09628202,0.3173561,3.179662
44710,WristRight,0.1555585,0.2882742,2.883948
44710,HandRight,0.163163,0.2712213,2.867517
44710,HipLeft,-0.2394334,0.09740187,3.029096
44710,KneeLeft,-0.2448458,-0.4006079,2.979095
44710,AnkleLeft,-0.1864249,-0.7844203,2.978282
44710,FootLeft,-0.2038114,-0.8698475,2.927687
44710,HipRight,-0.07048266,0.1147493,3.084924
44710,KneeRight,-0.03635618,-0.08991356,2.61951
44710,AnkleRight,-0.03993351,-0.39161,2.267844
44710,FootRight,0.02261677,-0.3614273,2.179377
45070,HipCenter,-0.1607879,0.1877018,3.082668
45070,Spine,-0.1733473,0.248895,3.152893
45070,ShoulderCenter,-0.1871607,0.6553768,3.20097
45070,Head,-0.1641437,0.8596144,3.246659
45070,ShoulderLeft,-0.3639594,0.5112315,3.143233
45070,ElbowLeft,-0.5121627,0.3136521,3.056529
45070,WristLeft,-0.2722227,0.2475721,2.896534
45070,HandLeft,-0.2351885,0.2398865,2.856887
45070,ShoulderRight,0.003325817,0.5069379,3.194355
45070,ElbowRight,0.09671897,0.3166364,3.179976
45070,WristRight,0.1601079,0.2920748,2.884734
45070,HandRight,0.1568904,0.2183407,2.8875
45070,HipLeft,-0.2400761,0.09749985,3.032847
45070,KneeLeft,-0.236271,-0.4069715,2.985216
45070,AnkleLeft,-0.1886426,-0.7810367,2.977752
45070,FootLeft,-0.2037887,-0.869319,2.927213
45070,HipRight,-0.06968362,0.1164161,3.089041
45070,KneeRight,-0.04672635,-0.05858339,2.615006
45070,AnkleRight,-0.05030372,-0.3602832,2.263337
45070,FootRight,-0.04775958,-0.3726734,2.174298
45390,HipCenter,-0.1611358,0.1875758,3.083621
45390,Spine,-0.1738016,0.2489649,3.153837
45390,ShoulderCenter,-0.1860433,0.65512,3.200699
45390,Head,-0.1638785,0.8588398,3.245208
45390,ShoulderLeft,-0.3624249,0.5119924,3.141167
45390,ElbowLeft,-0.5129555,0.314416,3.05546
45390,WristLeft,-0.274683,0.240061,2.896743
45390,HandLeft,-0.2394715,0.227334,2.852821
45390,ShoulderRight,0.004200698,0.5061614,3.194279
45390,ElbowRight,0.09694926,0.3154195,3.178339
45390,WristRight,0.1614749,0.2851109,2.883928
45390,HandRight,0.1829834,0.2750081,2.791031
45390,HipLeft,-0.2413056,0.09735905,3.034205
45390,KneeLeft,-0.2398005,-0.3962443,2.988411
45390,AnkleLeft,-0.1892772,-0.7807362,2.977383
45390,FootLeft,-0.2051923,-0.8703409,2.929888
45390,HipRight,-0.07037535,0.1160991,3.089967
45390,KneeRight,-0.05333616,-0.01554927,2.618731
45390,AnkleRight,-0.05691358,-0.3172528,2.267057
45390,FootRight,-0.04464661,-0.3129181,2.162057
45701,HipCenter,-0.1610843,0.1885291,3.085482
45701,Spine,-0.1738133,0.2501277,3.155464
45701,ShoulderCenter,-0.1841369,0.6553584,3.199834
45701,Head,-0.1638245,0.858457,3.24382
